Timestamp,User_ID,Application,Signal_Str,Latency,Required_,Allocated_,Resource_Allocation
18,User_5,Online_Gaming,-40 dBm,11 ms,2.00 Mbps,1.79 Mbps,89%
18,User_6,Background,-46 dBm,14 ms,0.80 Mbps,0.71 Mbps,89%
18,User_7,Web_Browsing,-34 dBm,8 ms,1.20 Mbps,0.86 Mbps,71%
18,User_8,IoT_Temp,-48 dBm,13 ms,0.10 Mbps,0.09 Mbps,86%
18,User_9,Video_Streaming,-73 dBm,23 ms,2.00 Mbps,0.45 Mbps,22%
18,User_10,Emergency,-47 dBm,15 ms,5.00 Mbps,3.04 Mbps,61%
18,User_11,Video_Call,-54 dBm,13 ms,3.00 Mbps,1.58 Mbps,53%
18,User_12,Voice_Call,-65 dBm,20 ms,1.50 Mbps,0.49 Mbps,32%
18,User_13,Streaming,-31 dBm,6 ms,2.50 Mbps,2.11 Mbps,84%
18,User_14,Online_Gaming,-56 dBm,16 ms,2.00 Mbps,1.36 Mbps,68%
18,User_15,Background,-51 dBm,14 ms,0.80 Mbps,0.58 Mbps,72%
18,User_16,Web_Browsing,-47 dBm,11 ms,1.20 Mbps,1.06 Mbps,88%
18,User_17,IoT_Temp,-51 dBm,12 ms,0.10 Mbps,0.09 Mbps,87%
18,User_18,Video_Streaming,-68 dBm,19 ms,2.00 Mbps,0.46 Mbps,23%
18,User_19,Emergency,-71 dBm,18 ms,5.00 Mbps,0.63 Mbps,13%
18,User_20,Video_Call,-53 dBm,17 ms,3.00 Mbps,1.72 Mbps,57%
18,User_21,Voice_Call,-49 dBm,13 ms,1.50 Mbps,1.22 Mbps,81%
18,User_22,Streaming,-54 dBm,15 ms,2.50 Mbps,1.53 Mbps,61%
18,User_23,Online_Gaming,-52 dBm,13 ms,2.00 Mbps,1.57 Mbps,78%
18,User_24,Background,-59 dBm,18 ms,0.80 Mbps,0.58 Mbps,73%
18,User_25,Web_Browsing,-47 dBm,14 ms,1.20 Mbps,1.04 Mbps,87%
18,User_26,IoT_Temp,-68 dBm,22 ms,0.10 Mbps,0.08 Mbps,82%
18,User_27,Video_Streaming,-44 dBm,14 ms,2.00 Mbps,1.69 Mbps,85%
18,User_28,Emergency,-53 dBm,16 ms,5.00 Mbps,2.22 Mbps,44%
18,User_29,Video_Call,-51 dBm,12 ms,3.00 Mbps,2.00 Mbps,67%
18,User_30,Voice_Call,-49 dBm,16 ms,1.50 Mbps,1.27 Mbps,84%
18,User_31,Streaming,-51 dBm,13 ms,2.50 Mbps,1.95 Mbps,78%
18,User_32,Online_Gaming,-56 dBm,14 ms,2.00 Mbps,1.53 Mbps,77%
18,User_33,Background,-57 dBm,15 ms,0.80 Mbps,0.66 Mbps,82%
18,User_34,Web_Browsing,-73 dBm,19 ms,1.20 Mbps,0.51 Mbps,43%
18,User_35,IoT_Temp,-40 dBm,10 ms,0.10 Mbps,0.08 Mbps,77%
18,User_36,Video_Streaming,-55 dBm,13 ms,2.00 Mbps,1.46 Mbps,73%
18,User_37,Emergency,-55 dBm,17 ms,5.00 Mbps,1.83 Mbps,37%
18,User_38,Video_Call,-45 dBm,13 ms,3.00 Mbps,2.24 Mbps,75%
18,User_39,Voice_Call,-63 dBm,19 ms,1.50 Mbps,0.70 Mbps,46%
18,User_40,Streaming,-83 dBm,25 ms,2.50 Mbps,0.47 Mbps,19%
18,User_41,Online_Gaming,-58 dBm,15 ms,2.00 Mbps,1.24 Mbps,62%
18,User_42,Background,-35 dBm,10 ms,0.80 Mbps,0.70 Mbps,88%
18,User_43,Web_Browsing,-54 dBm,17 ms,1.20 Mbps,1.05 Mbps,87%
18,User_44,IoT_Temp,-48 dBm,12 ms,0.10 Mbps,0.08 Mbps,78%
18,User_45,Video_Streaming,-50 dBm,15 ms,2.00 Mbps,1.67 Mbps,83%
18,User_46,Emergency,-44 dBm,11 ms,5.00 Mbps,2.71 Mbps,54%
18,User_47,Video_Call,-43 dBm,10 ms,3.00 Mbps,2.19 Mbps,73%
18,User_48,Voice_Call,-49 dBm,13 ms,1.50 Mbps,1.06 Mbps,71%
18,User_49,Streaming,-45 dBm,14 ms,2.50 Mbps,1.97 Mbps,79%
18,User_50,Online_Gaming,-39 dBm,11 ms,2.00 Mbps,1.44 Mbps,72%
18,User_51,Background,-61 dBm,19 ms,0.80 Mbps,0.71 Mbps,89%
18,User_52,Web_Browsing,-58 dBm,18 ms,1.20 Mbps,0.87 Mbps,72%
18,User_53,IoT_Temp,-36 dBm,8 ms,0.10 Mbps,0.09 Mbps,86%
18,User_54,Video_Streaming,-39 dBm,10 ms,2.00 Mbps,1.76 Mbps,88%
18,User_55,Emergency,-41 dBm,12 ms,5.00 Mbps,3.35 Mbps,67%
18,User_56,Video_Call,-46 dBm,15 ms,3.00 Mbps,2.33 Mbps,78%
18,User_57,Voice_Call,-54 dBm,14 ms,1.50 Mbps,1.31 Mbps,87%
18,User_58,Streaming,-80 dBm,22 ms,2.50 Mbps,0.49 Mbps,20%
18,User_59,Online_Gaming,-59 dBm,16 ms,2.00 Mbps,1.12 Mbps,56%
18,User_60,Background,-68 dBm,20 ms,0.80 Mbps,0.44 Mbps,55%
18,User_61,Web_Browsing,-74 dBm,20 ms,1.20 Mbps,0.51 Mbps,43%
18,User_62,IoT_Temp,-51 dBm,16 ms,0.10 Mbps,0.08 Mbps,81%
18,User_63,Video_Streaming,-36 dBm,12 ms,2.00 Mbps,1.78 Mbps,89%
18,User_64,Emergency,-54 dBm,14 ms,5.00 Mbps,1.74 Mbps,35%
18,User_65,Video_Call,-63 dBm,17 ms,3.00 Mbps,0.72 Mbps,24%
18,User_66,Voice_Call,-48 dBm,16 ms,1.50 Mbps,1.27 Mbps,85%
18,User_67,Streaming,-63 dBm,17 ms,2.50 Mbps,0.75 Mbps,30%
18,User_68,Online_Gaming,-38 dBm,12 ms,2.00 Mbps,1.72 Mbps,86%
18,User_69,Background,-68 dBm,18 ms,0.80 Mbps,0.46 Mbps,58%
18,User_70,Web_Browsing,-44 dBm,12 ms,1.20 Mbps,0.97 Mbps,81%
18,User_71,IoT_Temp,-55 dBm,17 ms,0.10 Mbps,0.09 Mbps,87%
18,User_72,Video_Streaming,-50 dBm,14 ms,2.00 Mbps,1.47 Mbps,74%
18,User_73,Emergency,-37 dBm,12 ms,5.00 Mbps,3.51 Mbps,70%
18,User_74,Video_Call,-53 dBm,15 ms,3.00 Mbps,1.48 Mbps,49%
18,User_75,Voice_Call,-77 dBm,20 ms,1.50 Mbps,0.64 Mbps,43%
18,User_76,Streaming,-55 dBm,16 ms,2.50 Mbps,1.35 Mbps,54%
18,User_77,Online_Gaming,-56 dBm,15 ms,2.00 Mbps,1.27 Mbps,63%
18,User_78,Background,-47 dBm,11 ms,0.80 Mbps,0.71 Mbps,89%
18,User_79,Web_Browsing,-41 dBm,10 ms,1.20 Mbps,0.94 Mbps,79%
18,User_80,IoT_Temp,-62 dBm,16 ms,0.10 Mbps,0.08 Mbps,84%
18,User_81,Video_Streaming,-36 dBm,8 ms,2.00 Mbps,1.57 Mbps,79%
18,User_82,Emergency,-64 dBm,20 ms,5.00 Mbps,0.72 Mbps,14%
18,User_83,Video_Call,-48 dBm,15 ms,3.00 Mbps,2.02 Mbps,67%
18,User_84,Voice_Call,-50 dBm,15 ms,1.50 Mbps,1.23 Mbps,82%
18,User_85,Streaming,-50 dBm,12 ms,2.50 Mbps,1.94 Mbps,77%
18,User_86,Online_Gaming,-48 dBm,13 ms,2.00 Mbps,1.41 Mbps,71%
18,User_87,Background,-55 dBm,17 ms,0.80 Mbps,0.68 Mbps,86%
18,User_88,Web_Browsing,-37 dBm,8 ms,1.20 Mbps,1.06 Mbps,88%
18,User_89,IoT_Temp,-57 dBm,15 ms,0.10 Mbps,0.08 Mbps,76%
18,User_90,Video_Streaming,-43 dBm,13 ms,2.00 Mbps,1.78 Mbps,89%
19,User_1,Emergency,-56 dBm,17 ms,5.00 Mbps,1.69 Mbps,34%
19,User_2,Video_Call,-45 dBm,14 ms,3.00 Mbps,2.50 Mbps,83%
19,User_3,Voice_Call,-58 dBm,16 ms,1.50 Mbps,1.19 Mbps,80%
19,User_4,Streaming,-44 dBm,14 ms,2.50 Mbps,1.97 Mbps,79%
19,User_5,Online_Gaming,-44 dBm,11 ms,2.00 Mbps,1.69 Mbps,85%
19,User_6,Background,-52 dBm,14 ms,0.80 Mbps,0.62 Mbps,78%
19,User_7,Web_Browsing,-46 dBm,14 ms,1.20 Mbps,0.84 Mbps,70%
19,User_8,IoT_Temp,-52 dBm,16 ms,0.10 Mbps,0.08 Mbps,79%
19,User_9,Video_Streaming,-78 dBm,23 ms,2.00 Mbps,0.51 Mbps,25%
19,User_10,Emergency,-46 dBm,11 ms,5.00 Mbps,2.99 Mbps,60%
19,User_11,Video_Call,-54 dBm,14 ms,3.00 Mbps,1.35 Mbps,45%
19,User_12,Voice_Call,-74 dBm,21 ms,1.50 Mbps,0.52 Mbps,35%
19,User_13,Streaming,-33 dBm,7 ms,2.50 Mbps,1.85 Mbps,74%
19,User_14,Online_Gaming,-48 dBm,11 ms,2.00 Mbps,1.71 Mbps,85%
19,User_15,Background,-51 dBm,16 ms,0.80 Mbps,0.63 Mbps,79%
19,User_16,Web_Browsing,-51 dBm,12 ms,1.20 Mbps,0.90 Mbps,75%
19,User_17,IoT_Temp,-54 dBm,17 ms,0.10 Mbps,0.07 Mbps,71%
19,User_18,Video_Streaming,-74 dBm,19 ms,2.00 Mbps,0.50 Mbps,25%
19,User_19,Emergency,-80 dBm,23 ms,5.00 Mbps,0.63 Mbps,13%
19,User_20,Video_Call,-45 dBm,11 ms,3.00 Mbps,2.52 Mbps,84%
19,User_21,Voice_Call,-38 dBm,10 ms,1.50 Mbps,1.06 Mbps,71%
19,User_22,Streaming,-49 dBm,12 ms,2.50 Mbps,2.04 Mbps,82%
19,User_23,Online_Gaming,-53 dBm,15 ms,2.00 Mbps,1.80 Mbps,90%
19,User_24,Background,-58 dBm,19 ms,0.80 Mbps,0.68 Mbps,85%
19,User_25,Web_Browsing,-51 dBm,13 ms,1.20 Mbps,1.02 Mbps,85%
19,User_26,IoT_Temp,-69 dBm,21 ms,0.10 Mbps,0.08 Mbps,82%
19,User_27,Video_Streaming,-43 dBm,14 ms,2.00 Mbps,1.62 Mbps,81%
19,User_28,Emergency,-53 dBm,17 ms,5.00 Mbps,1.91 Mbps,38%
19,User_29,Video_Call,-50 dBm,14 ms,3.00 Mbps,1.82 Mbps,61%
19,User_30,Voice_Call,-55 dBm,17 ms,1.50 Mbps,1.11 Mbps,74%
19,User_31,Streaming,-52 dBm,13 ms,2.50 Mbps,1.80 Mbps,72%
19,User_32,Online_Gaming,-54 dBm,13 ms,2.00 Mbps,1.50 Mbps,75%
19,User_33,Background,-54 dBm,14 ms,0.80 Mbps,0.65 Mbps,81%
19,User_34,Web_Browsing,-63 dBm,16 ms,1.20 Mbps,0.60 Mbps,50%
19,User_35,IoT_Temp,-50 dBm,13 ms,0.10 Mbps,0.08 Mbps,83%
19,User_36,Video_Streaming,-59 dBm,18 ms,2.00 Mbps,1.12 Mbps,56%
19,User_37,Emergency,-48 dBm,13 ms,5.00 Mbps,2.66 Mbps,53%
19,User_38,Video_Call,-53 dBm,14 ms,3.00 Mbps,1.56 Mbps,52%
19,User_39,Voice_Call,-60 dBm,15 ms,1.50 Mbps,1.07 Mbps,71%
19,User_40,Streaming,-85 dBm,23 ms,2.50 Mbps,0.53 Mbps,21%
19,User_41,Online_Gaming,-57 dBm,17 ms,2.00 Mbps,1.33 Mbps,67%
19,User_42,Background,-45 dBm,13 ms,0.80 Mbps,0.67 Mbps,84%
19,User_43,Web_Browsing,-56 dBm,14 ms,1.20 Mbps,0.93 Mbps,77%
19,User_44,IoT_Temp,-47 dBm,14 ms,0.10 Mbps,0.08 Mbps,77%
19,User_45,Video_Streaming,-54 dBm,17 ms,2.00 Mbps,1.45 Mbps,72%
19,User_46,Emergency,-48 dBm,13 ms,5.00 Mbps,2.81 Mbps,56%
19,User_47,Video_Call,-40 dBm,13 ms,3.00 Mbps,2.31 Mbps,77%
19,User_48,Voice_Call,-43 dBm,14 ms,1.50 Mbps,1.09 Mbps,72%
19,User_49,Streaming,-39 dBm,10 ms,2.50 Mbps,1.98 Mbps,79%
19,User_50,Online_Gaming,-53 dBm,15 ms,2.00 Mbps,1.55 Mbps,78%
19,User_51,Background,-62 dBm,16 ms,0.80 Mbps,0.63 Mbps,78%
19,User_52,Web_Browsing,-54 dBm,17 ms,1.20 Mbps,1.03 Mbps,86%
19,User_53,IoT_Temp,-41 dBm,11 ms,0.10 Mbps,0.09 Mbps,86%
19,User_54,Video_Streaming,-43 dBm,12 ms,2.00 Mbps,1.63 Mbps,82%
19,User_55,Emergency,-50 dBm,16 ms,5.00 Mbps,2.50 Mbps,50%
19,User_56,Video_Call,-44 dBm,12 ms,3.00 Mbps,2.47 Mbps,82%
19,User_57,Voice_Call,-50 dBm,12 ms,1.50 Mbps,1.32 Mbps,88%
19,User_58,Streaming,-80 dBm,21 ms,2.50 Mbps,0.49 Mbps,20%
19,User_59,Online_Gaming,-58 dBm,17 ms,2.00 Mbps,1.18 Mbps,59%
19,User_60,Background,-66 dBm,19 ms,0.80 Mbps,0.43 Mbps,54%
19,User_61,Web_Browsing,-68 dBm,17 ms,1.20 Mbps,0.53 Mbps,44%
19,User_62,IoT_Temp,-47 dBm,12 ms,0.10 Mbps,0.07 Mbps,70%
19,User_63,Video_Streaming,-43 dBm,12 ms,2.00 Mbps,1.74 Mbps,87%
19,User_64,Emergency,-46 dBm,15 ms,5.00 Mbps,2.67 Mbps,53%
19,User_65,Video_Call,-64 dBm,18 ms,3.00 Mbps,0.50 Mbps,17%
19,User_66,Voice_Call,-49 dBm,16 ms,1.50 Mbps,1.09 Mbps,73%
19,User_67,Streaming,-60 dBm,15 ms,2.50 Mbps,0.96 Mbps,39%
19,User_68,Online_Gaming,-49 dBm,16 ms,2.00 Mbps,1.51 Mbps,76%
19,User_69,Background,-63 dBm,19 ms,0.80 Mbps,0.60 Mbps,75%
19,User_70,Web_Browsing,-44 dBm,14 ms,1.20 Mbps,0.99 Mbps,82%
19,User_71,IoT_Temp,-62 dBm,16 ms,0.10 Mbps,0.09 Mbps,88%
19,User_72,Video_Streaming,-38 dBm,8 ms,2.00 Mbps,1.46 Mbps,73%
19,User_73,Emergency,-38 dBm,11 ms,5.00 Mbps,3.44 Mbps,69%
19,User_74,Video_Call,-43 dBm,10 ms,3.00 Mbps,2.61 Mbps,87%
19,User_75,Voice_Call,-72 dBm,19 ms,1.50 Mbps,0.53 Mbps,35%
19,User_76,Streaming,-58 dBm,16 ms,2.50 Mbps,1.07 Mbps,43%
19,User_77,Online_Gaming,-59 dBm,19 ms,2.00 Mbps,1.12 Mbps,56%
19,User_78,Background,-48 dBm,13 ms,0.80 Mbps,0.70 Mbps,88%
19,User_79,Web_Browsing,-40 dBm,10 ms,1.20 Mbps,1.07 Mbps,89%
19,User_80,IoT_Temp,-65 dBm,20 ms,0.10 Mbps,0.08 Mbps,80%
19,User_81,Video_Streaming,-39 dBm,11 ms,2.00 Mbps,1.80 Mbps,90%
19,User_82,Emergency,-70 dBm,19 ms,5.00 Mbps,0.65 Mbps,13%
19,User_83,Video_Call,-42 dBm,10 ms,3.00 Mbps,2.33 Mbps,78%
19,User_84,Voice_Call,-53 dBm,16 ms,1.50 Mbps,1.27 Mbps,85%
19,User_85,Streaming,-42 dBm,10 ms,2.50 Mbps,1.93 Mbps,77%
19,User_86,Online_Gaming,-50 dBm,15 ms,2.00 Mbps,1.65 Mbps,83%
19,User_87,Background,-60 dBm,18 ms,0.80 Mbps,0.67 Mbps,83%
19,User_88,Web_Browsing,-39 dBm,9 ms,1.20 Mbps,0.91 Mbps,76%
19,User_89,IoT_Temp,-61 dBm,17 ms,0.10 Mbps,0.08 Mbps,77%
19,User_90,Video_Streaming,-47 dBm,11 ms,2.00 Mbps,1.53 Mbps,77%
20,User_1,Emergency,-56 dBm,16 ms,5.00 Mbps,1.67 Mbps,33%
20,User_2,Video_Call,-39 dBm,13 ms,3.00 Mbps,2.29 Mbps,76%
20,User_3,Voice_Call,-47 dBm,12 ms,1.50 Mbps,1.13 Mbps,76%
20,User_4,Streaming,-54 dBm,16 ms,2.50 Mbps,1.92 Mbps,77%
20,User_5,Online_Gaming,-44 dBm,13 ms,2.00 Mbps,1.74 Mbps,87%
20,User_6,Background,-52 dBm,17 ms,0.80 Mbps,0.65 Mbps,81%
20,User_7,Web_Browsing,-45 dBm,11 ms,1.20 Mbps,0.93 Mbps,78%
20,User_8,IoT_Temp,-62 dBm,18 ms,0.10 Mbps,0.07 Mbps,71%
20,User_9,Video_Streaming,-78 dBm,22 ms,2.00 Mbps,0.52 Mbps,26%
20,User_10,Emergency,-39 dBm,11 ms,5.00 Mbps,3.30 Mbps,66%
20,User_11,Video_Call,-53 dBm,14 ms,3.00 Mbps,1.73 Mbps,58%
20,User_12,Voice_Call,-66 dBm,19 ms,1.50 Mbps,0.47 Mbps,31%
20,User_13,Streaming,-38 dBm,8 ms,2.50 Mbps,2.25 Mbps,90%
20,User_14,Online_Gaming,-52 dBm,13 ms,2.00 Mbps,1.50 Mbps,75%
20,User_15,Background,-52 dBm,15 ms,0.80 Mbps,0.66 Mbps,82%
20,User_16,Web_Browsing,-49 dBm,14 ms,1.20 Mbps,0.99 Mbps,83%
20,User_17,IoT_Temp,-50 dBm,12 ms,0.10 Mbps,0.08 Mbps,79%
20,User_18,Video_Streaming,-81 dBm,22 ms,2.00 Mbps,0.52 Mbps,26%
20,User_19,Emergency,-78 dBm,24 ms,5.00 Mbps,0.59 Mbps,12%
20,User_20,Video_Call,-51 dBm,13 ms,3.00 Mbps,2.01 Mbps,67%
20,User_21,Voice_Call,-45 dBm,10 ms,1.50 Mbps,1.17 Mbps,78%
20,User_22,Streaming,-46 dBm,14 ms,2.50 Mbps,1.83 Mbps,73%
20,User_23,Online_Gaming,-51 dBm,12 ms,2.00 Mbps,1.44 Mbps,72%
20,User_24,Background,-52 dBm,13 ms,0.80 Mbps,0.62 Mbps,78%
20,User_25,Web_Browsing,-50 dBm,16 ms,1.20 Mbps,0.98 Mbps,81%
20,User_26,IoT_Temp,-63 dBm,17 ms,0.10 Mbps,0.08 Mbps,83%
20,User_27,Video_Streaming,-44 dBm,13 ms,2.00 Mbps,1.77 Mbps,88%
20,User_28,Emergency,-53 dBm,14 ms,5.00 Mbps,1.73 Mbps,35%
20,User_29,Video_Call,-49 dBm,15 ms,3.00 Mbps,1.87 Mbps,62%
20,User_30,Voice_Call,-53 dBm,16 ms,1.50 Mbps,1.07 Mbps,71%
20,User_31,Streaming,-46 dBm,11 ms,2.50 Mbps,2.17 Mbps,87%
20,User_32,Online_Gaming,-46 dBm,14 ms,2.00 Mbps,1.44 Mbps,72%
20,User_33,Background,-57 dBm,15 ms,0.80 Mbps,0.57 Mbps,72%
20,User_34,Web_Browsing,-59 dBm,19 ms,1.20 Mbps,0.85 Mbps,70%
20,User_35,IoT_Temp,-62 dBm,16 ms,0.10 Mbps,0.08 Mbps,82%
20,User_36,Video_Streaming,-58 dBm,16 ms,2.00 Mbps,1.22 Mbps,61%
20,User_37,Emergency,-50 dBm,12 ms,5.00 Mbps,2.25 Mbps,45%
20,User_38,Video_Call,-61 dBm,17 ms,3.00 Mbps,0.96 Mbps,32%
20,User_39,Voice_Call,-60 dBm,16 ms,1.50 Mbps,0.90 Mbps,60%
20,User_40,Streaming,-84 dBm,24 ms,2.50 Mbps,0.48 Mbps,19%
20,User_41,Online_Gaming,-46 dBm,12 ms,2.00 Mbps,1.56 Mbps,78%
20,User_42,Background,-44 dBm,12 ms,0.80 Mbps,0.69 Mbps,86%
20,User_43,Web_Browsing,-50 dBm,12 ms,1.20 Mbps,0.89 Mbps,74%
20,User_44,IoT_Temp,-40 dBm,9 ms,0.10 Mbps,0.08 Mbps,84%
20,User_45,Video_Streaming,-47 dBm,14 ms,2.00 Mbps,1.46 Mbps,73%
20,User_46,Emergency,-51 dBm,13 ms,5.00 Mbps,2.27 Mbps,45%
20,User_47,Video_Call,-31 dBm,6 ms,3.00 Mbps,2.51 Mbps,84%
20,User_48,Voice_Call,-41 dBm,11 ms,1.50 Mbps,1.21 Mbps,81%
20,User_49,Streaming,-45 dBm,14 ms,2.50 Mbps,1.77 Mbps,71%
20,User_50,Online_Gaming,-58 dBm,17 ms,2.00 Mbps,1.25 Mbps,63%
20,User_51,Background,-71 dBm,21 ms,0.80 Mbps,0.54 Mbps,67%
20,User_52,Web_Browsing,-52 dBm,16 ms,1.20 Mbps,1.02 Mbps,85%
20,User_53,IoT_Temp,-43 dBm,10 ms,0.10 Mbps,0.08 Mbps,79%
20,User_54,Video_Streaming,-52 dBm,12 ms,2.00 Mbps,1.55 Mbps,77%
20,User_55,Emergency,-44 dBm,10 ms,5.00 Mbps,3.07 Mbps,61%
20,User_56,Video_Call,-46 dBm,13 ms,3.00 Mbps,2.58 Mbps,86%
20,User_57,Voice_Call,-37 dBm,12 ms,1.50 Mbps,1.20 Mbps,80%
20,User_58,Streaming,-80 dBm,21 ms,2.50 Mbps,0.55 Mbps,22%
20,User_59,Online_Gaming,-48 dBm,11 ms,2.00 Mbps,1.61 Mbps,81%
20,User_60,Background,-61 dBm,18 ms,0.80 Mbps,0.70 Mbps,87%
20,User_61,Web_Browsing,-69 dBm,21 ms,1.20 Mbps,0.43 Mbps,36%
20,User_62,IoT_Temp,-46 dBm,12 ms,0.10 Mbps,0.09 Mbps,88%
20,User_63,Video_Streaming,-43 dBm,13 ms,2.00 Mbps,1.64 Mbps,82%
20,User_64,Emergency,-43 dBm,13 ms,5.00 Mbps,3.12 Mbps,62%
20,User_65,Video_Call,-63 dBm,17 ms,3.00 Mbps,0.61 Mbps,20%
20,User_66,Voice_Call,-55 dBm,15 ms,1.50 Mbps,1.28 Mbps,86%
20,User_67,Streaming,-60 dBm,17 ms,2.50 Mbps,0.98 Mbps,39%
20,User_68,Online_Gaming,-37 dBm,10 ms,2.00 Mbps,1.76 Mbps,88%
20,User_69,Background,-70 dBm,20 ms,0.80 Mbps,0.52 Mbps,64%
20,User_70,Web_Browsing,-50 dBm,13 ms,1.20 Mbps,0.86 Mbps,72%
20,User_71,IoT_Temp,-69 dBm,18 ms,0.10 Mbps,0.08 Mbps,81%
20,User_72,Video_Streaming,-41 dBm,10 ms,2.00 Mbps,1.72 Mbps,86%
20,User_73,Emergency,-39 dBm,9 ms,5.00 Mbps,3.51 Mbps,70%
20,User_74,Video_Call,-51 dBm,13 ms,3.00 Mbps,1.57 Mbps,52%
20,User_75,Voice_Call,-67 dBm,21 ms,1.50 Mbps,0.44 Mbps,30%
20,User_76,Streaming,-59 dBm,17 ms,2.50 Mbps,1.18 Mbps,47%
20,User_77,Online_Gaming,-59 dBm,16 ms,2.00 Mbps,1.11 Mbps,55%
20,User_78,Background,-51 dBm,16 ms,0.80 Mbps,0.60 Mbps,75%
20,User_79,Web_Browsing,-36 dBm,12 ms,1.20 Mbps,0.92 Mbps,77%
20,User_80,IoT_Temp,-63 dBm,16 ms,0.10 Mbps,0.09 Mbps,86%
20,User_81,Video_Streaming,-42 dBm,14 ms,2.00 Mbps,1.73 Mbps,87%
20,User_82,Emergency,-80 dBm,22 ms,5.00 Mbps,0.53 Mbps,11%
20,User_83,Video_Call,-48 dBm,13 ms,3.00 Mbps,1.97 Mbps,66%
20,User_84,Voice_Call,-54 dBm,13 ms,1.50 Mbps,1.11 Mbps,74%
20,User_85,Streaming,-45 dBm,10 ms,2.50 Mbps,1.87 Mbps,75%
20,User_86,Online_Gaming,-54 dBm,15 ms,2.00 Mbps,1.67 Mbps,84%
20,User_87,Background,-54 dBm,16 ms,0.80 Mbps,0.58 Mbps,73%
20,User_88,Web_Browsing,-41 dBm,9 ms,1.20 Mbps,0.88 Mbps,73%
20,User_89,IoT_Temp,-56 dBm,16 ms,0.10 Mbps,0.08 Mbps,76%
20,User_90,Video_Streaming,-36 dBm,10 ms,2.00 Mbps,1.77 Mbps,88%
21,User_1,Emergency,-51 dBm,14 ms,5.00 Mbps,2.10 Mbps,42%
21,User_2,Video_Call,-40 dBm,10 ms,3.00 Mbps,2.13 Mbps,71%
21,User_3,Voice_Call,-55 dBm,14 ms,1.50 Mbps,1.31 Mbps,87%
21,User_4,Streaming,-51 dBm,12 ms,2.50 Mbps,2.23 Mbps,89%
21,User_5,Online_Gaming,-55 dBm,15 ms,2.00 Mbps,1.35 Mbps,67%
21,User_6,Background,-60 dBm,17 ms,0.80 Mbps,0.63 Mbps,78%
21,User_7,Web_Browsing,-55 dBm,17 ms,1.20 Mbps,0.86 Mbps,72%
21,User_8,IoT_Temp,-72 dBm,19 ms,0.10 Mbps,0.09 Mbps,87%
21,User_9,Video_Streaming,-80 dBm,21 ms,2.00 Mbps,0.53 Mbps,27%
21,User_10,Emergency,-36 dBm,11 ms,5.00 Mbps,3.65 Mbps,73%
21,User_11,Video_Call,-55 dBm,17 ms,3.00 Mbps,1.42 Mbps,47%
21,User_12,Voice_Call,-54 dBm,16 ms,1.50 Mbps,1.24 Mbps,82%
21,User_13,Streaming,-47 dBm,14 ms,2.50 Mbps,1.77 Mbps,71%
21,User_14,Online_Gaming,-52 dBm,17 ms,2.00 Mbps,1.56 Mbps,78%
21,User_15,Background,-42 dBm,10 ms,0.80 Mbps,0.70 Mbps,88%
21,User_16,Web_Browsing,-49 dBm,16 ms,1.20 Mbps,1.04 Mbps,87%
21,User_17,IoT_Temp,-54 dBm,15 ms,0.10 Mbps,0.08 Mbps,78%
21,User_18,Video_Streaming,-73 dBm,21 ms,2.00 Mbps,0.49 Mbps,24%
21,User_19,Emergency,-80 dBm,24 ms,5.00 Mbps,0.54 Mbps,11%
21,User_20,Video_Call,-50 dBm,13 ms,3.00 Mbps,2.03 Mbps,68%
21,User_21,Voice_Call,-40 dBm,9 ms,1.50 Mbps,1.17 Mbps,78%
21,User_22,Streaming,-53 dBm,16 ms,2.50 Mbps,1.57 Mbps,63%
21,User_23,Online_Gaming,-55 dBm,15 ms,2.00 Mbps,1.40 Mbps,70%
21,User_24,Background,-52 dBm,17 ms,0.80 Mbps,0.56 Mbps,71%
21,User_25,Web_Browsing,-45 dBm,12 ms,1.20 Mbps,0.96 Mbps,80%
21,User_26,IoT_Temp,-55 dBm,15 ms,0.10 Mbps,0.07 Mbps,74%
21,User_27,Video_Streaming,-45 dBm,12 ms,2.00 Mbps,1.72 Mbps,86%
21,User_28,Emergency,-45 dBm,14 ms,5.00 Mbps,2.83 Mbps,57%
21,User_29,Video_Call,-44 dBm,11 ms,3.00 Mbps,2.30 Mbps,77%
21,User_30,Voice_Call,-51 dBm,12 ms,1.50 Mbps,1.31 Mbps,87%
21,User_31,Streaming,-56 dBm,14 ms,2.50 Mbps,1.50 Mbps,60%
21,User_32,Online_Gaming,-48 dBm,13 ms,2.00 Mbps,1.57 Mbps,79%
21,User_33,Background,-58 dBm,16 ms,0.80 Mbps,0.67 Mbps,84%
21,User_34,Web_Browsing,-65 dBm,17 ms,1.20 Mbps,0.51 Mbps,42%
21,User_35,IoT_Temp,-72 dBm,22 ms,0.10 Mbps,0.07 Mbps,72%
21,User_36,Video_Streaming,-61 dBm,18 ms,2.00 Mbps,0.96 Mbps,48%
21,User_37,Emergency,-44 dBm,13 ms,5.00 Mbps,3.01 Mbps,60%
21,User_38,Video_Call,-66 dBm,19 ms,3.00 Mbps,0.51 Mbps,17%
21,User_39,Voice_Call,-64 dBm,18 ms,1.50 Mbps,0.56 Mbps,38%
21,User_40,Streaming,-85 dBm,23 ms,2.50 Mbps,0.52 Mbps,21%
21,User_41,Online_Gaming,-42 dBm,13 ms,2.00 Mbps,1.56 Mbps,78%
